id,name,host_id,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19639687,Garden Apt 1800 sq ft,138210979,2,181,1,3,2017-07-15,0.12,1,0
973535,Garden Apt 5 mins from LaGuardia,3179866,2,99,3,158,2019-07-02,2.08,2,322
7744239,Garden Apt Brooklyn - 2 nights min,1641361,2,200,1,0,,,1,0
6525622,Garden Apt.  East Village NY,33733944,2,125,1,4,2017-09-04,0.09,1,0
32545827,Garden apt. opposite historic Fort Greene Park,129581090,2,160,2,12,2019-06-29,3.13,1,71
13094250,Garden Bedroom in Carroll Gardens Brownstone,72701423,1,90,1,5,2016-06-27,0.13,1,0
19670522,Garden Bedroom w/Private Bath in Crown Heights 2MB,17555570,1,62,1,69,2019-07-02,2.83,12,65
6611652,Garden Commons Bushwick 5 Bedroom,21823,2,375,3,46,2019-06-20,1.07,3,217
25340516,Garden Duplex close to Central Park,136454672,2,1000,3,10,2019-06-08,0.79,1,84
19862980,Garden duplex in classic brownstone,16752839,2,225,2,14,2018-11-24,0.65,1,0
2563997,Garden Duplex in Clinton Hill,13067214,2,595,4,22,2019-01-01,0.39,1,0
13261498,Garden Duplex in trendy South Park Slope,74653179,2,150,3,6,2018-08-19,0.17,1,1
1325507,Garden duplx in beautiful brwnstne,4932354,2,215,3,2,2018-08-16,0.09,4,189
7556669,Garden Facing Quiet Retreat,16437254,2,120,30,7,2018-05-05,0.15,21,360
35508218,Garden Flat,155137506,2,85,1,8,2019-07-06,8,1,166
36222367,Garden flat in most artistic New York Bushwick,272342845,2,160,2,0,,,2,359
13395329,Garden Flat Next to Central Park w/ Large Terrace,71679540,1,89,1,131,2019-07-04,3.62,1,165
3512620,Garden Floor Duplex with patio,617127,2,135,5,53,2019-06-24,0.9,1,191
6066563,Garden House in the East Bronx,19810363,2,110,2,95,2019-06-23,1.91,1,283
36483152,Garden Jewel Apartment in Williamsburg New York,208514239,2,170,1,0,,,3,365
13236148,Garden level apartment in Bed-Stuy,33402262,2,155,2,94,2019-06-08,2.5,1,218
10052674,Garden level apt w Bocci court/grill in backyard,5769728,2,67,2,12,2019-01-05,0.59,1,332
26683178,Garden level Brooklyn apartment,13093738,2,165,4,2,2018-12-20,0.19,1,0
4671552,Garden Level Brooklyn Brownstone,10860081,2,130,1,9,2015-12-27,0.16,1,0
6913431,Garden Level Nest in Brooklyn,36229779,2,105,1,9,2015-08-09,0.18,1,0
17881234,Garden level private room + your own bathroom,2581995,1,50,4,10,2019-05-18,1.06,2,7
13101855,Garden level studio w/backyard,45197707,2,90,2,125,2019-07-07,3.3,1,302
20591509,Garden Light,127756959,1,47,4,27,2019-06-22,1.19,2,317
28162058,Garden Loft Manhattan Apartment,4562182,2,225,30,9,2019-06-22,0.95,4,326
19670534,Garden Master Bedroom in Crown Heights,17555570,1,63,1,49,2019-06-03,2.02,12,51
20479960,Garden mini apt minutes from Manhattan (studio),85330,2,60,4,97,2019-07-06,4.42,3,273
28001862,Garden Oasis,8056254,2,225,2,2,2019-01-02,0.22,1,0
4274595,Garden Oasis Apartment - 2 bedroom,22088164,2,200,3,162,2019-06-15,2.84,1,208
6384275,GARDEN OASIS CLINTON HILL BROWNSTON,252121,2,130,3,97,2019-06-17,1.95,1,348
31932872,Garden Oasis in Brooklyn Brownstone 2mins to Train,239427202,2,160,2,22,2019-07-07,4.71,1,289
28245313,Garden Oasis in Historic Hamilton Heights,17893196,2,145,2,5,2019-05-19,0.57,1,5
606269,Garden Oasis in the ♥️ of NYC | Steps to Times Sq!,3002643,2,249,3,35,2019-05-27,0.42,1,38
2055819,Garden Oasis Williamsburg!        ,10528287,2,164,1,200,2019-07-05,3.37,2,208
13082571,Garden Overlook,72318418,1,69,2,132,2019-06-24,3.46,3,365
727964,Garden Pl Historical Artist studio,3493470,2,160,1,17,2016-03-15,0.21,1,0
24260464,Garden room in a private house,15310048,1,45,45,5,2019-06-01,0.38,2,155
29630309,Garden Room in Rego Park,89000911,1,65,1,0,,,2,0
35354567,Garden Room_1,265057419,1,70,3,0,,,2,363
1506985,Garden Rowhouse Duplex-2 bd/3 bth,8049757,2,220,4,60,2019-06-19,0.85,1,332
4874519,Garden Spot in Bushwick,6439895,1,69,4,0,,,1,0
28907,Garden studio in the Upper East Sid,124352,2,150,5,21,2017-08-15,0.19,1,189
16424743,Garden studio w/ private entry&bath. No smokers.,107671914,1,90,3,36,2019-01-01,1.28,1,50
25086038,GARDEN UTOPIA UES; SUPERIOR LOCATION & AMENITIES,188613698,2,180,3,10,2019-06-26,0.86,1,340
2889377,garden view  / female guest,14103991,1,59,2,48,2019-06-22,0.78,4,185
9985852,Garden View Bedroom in Brownstone,310458,1,60,14,1,2016-04-01,0.03,2,0
12730600,Garden View Room Available,3673451,1,50,3,3,2018-12-31,0.21,2,0
18610539,Garden-level apartment in historic Cobble Hill,34361146,2,156,31,10,2018-12-09,0.39,1,0
30708281,Garden Exotic  Lounge Apartment,2838058,2,165,5,0,,,2,163
1330753,Garden Private Deck Williamsburg apartment,2014720,2,95,25,11,2017-07-31,0.15,1,168
5478741,Garden Walk to Empire State B'way Subway 2 Blks,28411613,2,524,3,57,2019-06-09,1.14,1,115
6829990,Garden/Parlor Apt - Fort Greene,3759488,2,275,4,1,2015-08-21,0.02,1,146
19701453,GardenViewApt 10min to Bushwick ArtSceneFoodBars,5413500,2,95,3,0,,,1,0
29183932,Garnet Bedroom,119669058,1,49,2,9,2019-06-05,1.02,34,312
11352664,Gated Manhattan Enclave,26024758,2,95,2,74,2019-06-02,1.85,1,92
34813955,Gateway to Harlem Luxury,35100060,1,70,5,0,,,2,0
15296957,Gatsby Room,89388277,1,118,1,2,2017-08-06,0.08,3,0
15298236,Gatsby Room 1,89388277,1,118,1,0,,,3,0
15297704,Gatsby Room 2,89388277,1,118,1,3,2018-02-24,0.17,3,0
34832415,Gay friendly,6503950,1,50,1,6,2019-06-30,4.74,2,311
23578232,Gay friendly in NYC,6503950,1,40,1,12,2018-12-31,0.74,2,0
35386935,Gay friendly private room 20 minutes to Manhattan,16950644,1,85,1,2,2019-07-07,2,1,42
2856890,Gay Friendly Room Williamsburg NYC,13759034,1,100,2,11,2015-10-05,0.18,1,0
6611557,GC Bushwick First Floor 4 Bedroom,21823,2,300,3,18,2019-06-05,0.45,3,217
16617969,Geek-Chic Full Apt in Sugar Hill Manhattan!,7005192,2,77,47,5,2018-10-12,0.18,1,188
28532378,Gem,156505456,1,40,3,9,2019-06-07,0.95,13,180
31511141,GEM AT THE HEART OF NOLITA MOTT& PRINCE ST.,236107297,2,199,7,1,2019-04-21,0.38,1,124
30077994,GEM BnB Cozy Comfort 3 Br House near JFK,221764359,2,300,1,5,2019-05-26,0.66,1,154
26291721,Gem in NoMad - entire apartment,197675041,2,220,3,0,,,1,28
17370778,Gem In Park Slope,1339545,2,120,3,125,2019-06-25,4.51,2,61
19743334,Gem in South Williamsburg,3363377,1,114,2,43,2019-06-11,1.82,2,114
23075778,Gem in the East Village,2786998,2,150,2,20,2019-06-16,1.19,1,2
32189288,Gem in the heart of Manhattan,32136241,2,100,3,11,2019-06-18,2.77,1,24
13533165,Gem in the heart of South Harlem,285637,2,150,2,0,,,1,0
24426631,Gem Of A Hideout With  Private Deck/Garden,165884816,2,161,2,10,2019-01-02,0.69,1,0
14616367,Gem of Brooklyn 3 bedroom private condo,14433834,2,250,4,61,2019-07-02,1.89,1,324
6504972,Gem of Bushwick,5785497,1,40,10,22,2019-05-16,0.47,1,4
34895693,Gem of east Flatbush,262534951,1,7500,1,8,2019-07-07,6.15,2,179
29104053,Gem of East New York,219347424,1,150,2,1,2018-12-14,0.14,2,354
29152320,Gem of East New York,219347424,2,150,2,6,2019-04-28,0.69,2,171
18392309,Gem off of Prospect Park,7426741,1,60,2,3,2017-07-02,0.12,1,0
5247202,Gem-like UES writer's studio,172672,2,75,30,32,2019-05-06,0.67,1,4
22266286,Gema's Place,44213272,1,138,30,0,,,5,234
32750384,Generous Light-Filled Room in Brooklyn Townhouse,62803,1,44,9,4,2019-06-01,1.29,2,12
18758370,Genie's Lamp Garden Apartment,130524170,2,150,2,88,2019-02-23,3.53,1,0
28927290,Gentleman's Quarters,43392243,1,35,1,45,2019-07-07,4.89,4,177
28927140,Gentleman's Quarters #2,43392243,1,35,1,2,2019-06-30,2,4,360
23870798,Genuine Lower East Side 1BR apt,52443525,2,140,2,23,2019-06-22,1.51,1,0
14566213,Geodesic Dome,39143718,2,200,5,21,2019-05-23,0.6,2,364
19011610,Geometric Getaway,19544315,1,35,1,0,,,2,0
7717785,George Washington Bridge Delight- Entire Apt!,11003269,2,150,1,32,2019-06-30,1.18,1,358
27426797,George's Miraculous Studio,7183012,2,160,10,2,2018-12-29,0.24,1,81
17382067,Georgeous 1BR - Modern Cozy Clean - Great location,108621536,2,209,4,2,2017-09-18,0.08,1,0
2509617,Georgous 3BD in 24-hr doorman bldg,12622830,2,600,1,0,,,1,0
35458291,Geraldine's  1 BR APT 5 min from JFK,259207391,1,65,1,3,2019-07-02,3,3,357
33475698,Germania's Deluxe Palace,252019224,2,250,1,13,2019-06-30,4.15,1,359
15194011,Gerrie,95471771,1,65,1,3,2018-12-30,0.12,2,179
32374666,Get away for the weekend in a cozy private room,241708736,1,300,3,0,,,1,364
36350612,Get Away NYC Queens Bedroom #2,273354185,1,38,2,0,,,7,177
35877681,Get away Private Bedroom in New York City #6,35783912,1,39,2,1,2019-07-01,1,8,175
2071265,GET COSY IN WILLIAMSBURG...,10590038,2,110,3,3,2015-05-30,0.05,1,0
9928024,Get cozy on a historic Brooklyn St,27371503,1,40,1,0,,,1,0
35912030,Get Inspired in Soho | 1 Bedroom,18464253,2,180,5,0,,,1,317
22495122,Get lost at the tip of Manhattan,89245578,2,125,2,32,2019-06-23,1.77,1,19
35352430,Get Together/ Small party space,69700229,2,250,1,0,,,3,22
34903861,Get up and Go Small comfy Studio in the Bronx,126614438,2,75,1,5,2019-06-24,3.95,1,355
17234955,Getaway 2 Bed 1 Bath close to park,113805886,2,190,31,4,2019-01-03,0.21,33,299
21700026,Getaway in Brooklyn,631374,1,188,7,1,2017-12-10,0.05,1,83
19367928,Getaway to the city 2 blocks from train (C),74179880,2,81,3,45,2019-06-15,1.82,8,356
15191225,Getaway❤️Romantic Retreat in a PRESIDENTIAL SUITE,64065593,2,462,2,3,2018-12-17,0.1,13,299
20688422,Giant 1br pre-war apartment in Flatbush / Lefferts,1393089,2,130,4,17,2019-05-20,0.78,1,110
3010664,Giant 3 story family house  15 min to Manhattan,5663597,2,350,3,11,2019-04-28,0.19,1,21
18785035,Giant bedroom in Carroll Gardens Brooklyn,130735852,1,77,2,18,2019-04-23,0.77,1,1
18958724,GIANT BUSHWICK ROOM - PRIVATE ACCESS - SHARED APT,40510005,1,50,1,11,2017-07-28,0.44,1,0
30706271,Giant Duplex with Backyard 20 Mins to Manhattan!,10045509,2,150,5,2,2019-04-02,0.32,1,0
15990572,Giant Green Room - AC and 20 Min to Manhattan,103841276,1,35,1,148,2019-06-24,4.63,2,169
10514203,Giant Landmark Apartment in the Sky,3710888,1,350,365,0,,,1,364
6764316,GIANT LOFT IN DUMBO -- BY BROOKLYN BRIDGE PARK,362418,1,125,3,181,2019-07-05,3.67,1,111
10132356,Giant Loft with a Huge Deck and Kitchen,21247379,2,150,3,25,2019-06-14,1.2,1,22
35569626,Giant One-Bedroom In Heart Of Historic Area,245166170,2,80,1,0,,,1,12
29778804,Giant private bedroom w 1/2 bathroom in 4BR apt,58266933,1,25,7,2,2019-03-21,0.29,1,66
3157420,Giant Private Room in Battery Park,4119683,1,100,1,4,2016-07-26,0.08,1,0
14443766,Giant private room near east village and gramercy,484993,1,82,60,0,,,1,365
3316877,Giant Private Townhouse w/ Garden,175694,2,150,1,0,,,1,0
18005789,Giant Studio Loft Apt in NYC,766182,2,170,30,1,2019-04-17,0.36,1,365
12891996,Giant Sun-filled Chelsea Studio,70583598,2,200,2,1,2016-06-02,0.03,1,0
309342,Giant Sunny Bedroom & Private Bath in my Apartment,1586945,1,99,3,14,2015-08-19,0.22,1,365
7019122,Giant Sunny East Williamsburg LOFT!,1733462,2,160,4,40,2019-06-20,0.83,1,138
8097567,Giant Sunny Room at Brooklyn&Breakfast,344035,1,85,1,222,2019-06-27,4.98,13,290
26032155,Giant Sunny Urban Jungle 1-BR In East Village,23024846,2,200,1,12,2019-05-05,1,1,0
1897001,GIANT! Perfect for families in the center of NYC,9854533,2,399,5,33,2018-03-31,0.49,1,36
18327630,Gigantic 2 Bed/2 Bath Step to Columbus Circle&Park,125545452,2,325,5,84,2019-06-24,3.15,1,69
15053143,Gigantic 2-Story Skylight Loft—2 Blocks To Subway,8726843,2,350,3,85,2019-07-01,2.5,1,175
19136705,Gigantic and Beautiful room w/Private living area,27102064,1,100,2,10,2019-03-24,0.4,1,0
13205892,Gigantic Apartment Fun Roommates Best Location!,1837583,1,100,3,0,,,1,0
15056492,GIGANTIC Beautiful Bedroom in LES Apartment,5330919,1,90,20,0,,,1,188
21674032,Gigantic one bedroom in East Williamsburg Brooklyn,22507452,2,100,3,0,,,1,0
7037537,Gigantic Private Brooklyn Apartment,36897569,2,115,10,2,2016-07-06,0.04,1,0
71384,Gigantic Private Brooklyn Loft!,365153,2,229,1,50,2014-05-13,0.5,1,188
9937307,Gigantic private room in BedStuy,17543924,1,50,6,8,2017-07-01,0.19,1,0
35196648,Gigantic room 1 block to train with AC fast WIFI,264824216,1,59,1,1,2019-06-14,1,3,61
25839759,Gigantic Sunny Room in Park Slope-Private Backyard,167570251,2,10,1,14,2018-10-28,1.06,1,4
19634067,Gigantic convenient loft in S Williamsburg!,13785996,1,42,3,1,2018-02-14,0.06,1,0
20187293,GiGi's Stunning Place,60839109,2,83,1,42,2019-06-30,1.79,1,348
34756976,Gigi’s Room,74633496,1,40,5,0,,,5,362
29605492,Gilchrist Private,222843411,2,1000,3,0,,,1,363
8407963,Gilded Age Bohemia,1938669,2,185,4,15,2019-05-19,0.33,1,7
18271282,Gimme Shelter,126311719,2,850,30,7,2018-12-01,0.26,1,365
35796952,Ginger Home,2113042,1,70,3,1,2019-07-01,1,1,65
27137095,Giordano Suite - 5 mins to LGA,19536409,2,85,1,43,2018-12-30,3.72,1,0
28134807,"Girls House -  ""Dandelion"" Single Bed 紐約民宿",101491116,3,25,4,19,2019-06-26,1.91,6,16
28135693,"Girls House - ""Azalea"" Loft Upper Bed 紐約民宿",101491116,3,25,1,26,2019-06-30,2.57,6,23
28136026,"Girls House - ""Bauhinia"" Lower Bed 紐約民宿",101491116,3,25,1,25,2019-06-19,2.52,6,2
35090587,Girls only,264327510,1,50,3,4,2019-06-28,4,1,0
20035842,GIRLS ONLY Romantic antique & cozy room,131767309,1,35,1,2,2018-01-01,0.11,1,0
19415314,Girls only cozy room one block from Times Square,47336995,3,10,1,2,2017-06-24,0.08,1,0
23747870,Gjob,174838527,3,100,1,0,,,1,0
10019508,Glam Hipster Digs,51095356,1,59,2,41,2018-10-29,0.96,1,301
17743697,Glam Private Bedroom 6 stops to Time Square,14746465,1,89,3,49,2018-07-15,1.76,1,157
33641209,Glamorous 3 Bedroom/3 Bath Brownstone,253528452,2,800,3,9,2019-06-22,3.46,1,276
18489366,Glamorous one bedroom apartment in Brooklyn,4775716,2,165,2,21,2019-06-29,3.73,1,146
8889118,Glamorous one bedroom Nolita.,46509461,2,189,1,168,2019-06-22,3.71,1,347
16917225,Glamorous Queen  room in the centre of EVERYTHING!,24405003,1,91,1,49,2019-06-30,1.86,3,111
13045257,Glamorous shared room in Manhattan,5288991,3,45,30,22,2019-05-05,0.58,6,323
30272473,Glamorous studio in Chelsea,126691775,2,139,1,20,2019-07-02,2.74,1,355
15756248,Glamorous upper west side Private room,12210788,1,119,1,117,2019-06-09,3.61,1,365
34815163,Glamp In a Cozy Spacious Camper Van In NYC!,262452748,2,85,1,6,2019-06-24,3.53,2,170
25017403,Glamping Van,10407935,2,89,1,15,2019-05-27,1.12,8,34
16497297,Glass factory loft,5379884,1,60,7,5,2019-05-31,0.16,1,0
24889922,Glendale apartment,177560095,1,50,7,17,2019-04-10,1.27,1,66
24528199,Global Beat Apartment Hideaway in Manhattan,3464645,2,400,2,0,,,3,0
30469105,Global Sanctuary ~ Brooklyn Entire House,88036082,2,125,2,17,2019-03-08,2.48,2,0
30891437,Global Sanctuary ~Brooklyn Private Room,88036082,1,70,1,0,,,2,0
21458689,GloRia's Pod,155791040,2,98,1,64,2019-06-17,3.45,1,356
32332953,Glorious Bedstuy: Large room with a work station.,148102066,1,60,1,22,2019-07-07,4.49,4,282
11032957,Glorious brownstone apt w/ outdoor Clinton Hill,57254931,2,190,7,60,2019-02-17,1.66,1,0
35491909,Glorious Garden Apt Getaway,267015745,2,97,2,0,,,1,324
5225088,Glorious Mornings Townhouse,2265022,2,150,5,16,2019-05-17,0.33,1,299
12381336,Glorious Williamsburg Penthouse,66919869,2,325,4,12,2019-06-21,0.49,1,6
13750448,Gloriously Sunny Brooklyn Pad!,6816955,1,53,2,121,2019-06-16,3.3,1,348
1022204,Glowing reviews hip neighborhood,3483960,1,110,3,49,2018-09-05,0.69,1,0
31403932,Go to NYC? Stay with us. Cozy Clean &Close all,137501374,1,28,1,12,2019-06-24,3.03,3,236
18526162,Gone with the Wind,75360607,2,199,5,91,2019-06-21,3.48,2,57
28560196,Good 2-bedroom in Bushwick!,14383179,2,90,5,4,2019-04-24,0.44,1,0
20876208,Good Access to Everywhere:)Bushwick Brooklyn NY,127618565,1,59,1,90,2019-06-22,4.26,1,42
32161968,Good Apt in Brooklyn super close Subways Room (B),175103962,1,46,1,12,2019-06-26,2.38,6,155
36019688,Good Bedroom close to the Subways LJAC and Z,175103962,1,60,1,0,,,6,152
32777705,Good Brooklyn shared apartment close to train,201015598,3,28,1,5,2019-06-08,1.5,17,89
34206858,Good Day New York - Comfy Queen,252604696,1,199,1,0,,,20,365
34207474,Good Day New York - Sunny Single,252604696,1,149,1,0,,,20,359
17937356,Good deal in bohemian East Village,855079,1,150,1,16,2019-04-01,1.75,3,0
21440192,Good Deal! Don't Miss Out!,134428157,2,150,30,12,2018-07-08,0.63,7,0
13915699,Good Deal! Large Clean and Stylish 1Bedroom!,1279152,2,75,3,6,2018-12-31,0.17,1,0
3344815,Good Living in Brooklyn! Double Bed,16883036,1,46,2,55,2019-01-02,1.24,1,346
28836267,"Good location in queen
Near by subway (3 block)",50855262,1,45,7,4,2019-05-31,0.46,3,21
28495328,Good place to stay NYC,215034605,1,100,3,14,2019-01-01,1.42,1,0
31332143,Good room in Brooklyn super close to Subways C,175103962,1,45,1,13,2019-06-24,2.31,6,170
6699912,Good size room in large 3 bedroom,35070587,1,75,7,0,,,1,0
27786365,Good vibes a block from the J,44469259,1,45,1,1,2018-12-03,0.14,2,0
16078800,Good Vibes and best location in East Village,8739010,2,131,2,15,2018-09-23,0.49,1,11
24347151,Good Vibes private room,4891915,1,85,3,36,2019-07-06,2.44,1,69
19708955,Good Vibes Tribeca Loft,136729912,2,700,4,12,2019-01-01,0.62,1,124
35485080,GOOD VYBZ BROOKLYN,237729032,1,60,3,0,,,2,365
36279030,Good-looking Room,272602584,1,70,20,0,,,1,314
4677654,Good clean quite and private!,10387090,1,37,30,6,2015-09-01,0.11,5,333
9379983,Gooood Morning America!,48664130,2,205,2,1,2015-12-06,0.02,1,0
35467129,Gorgeous  Luxury Studio!!,205510323,2,220,3,0,,,1,29
32714651,Gorgeous  Modern Cozy Manhattan Apartment!,29525065,2,120,30,1,2019-05-31,0.75,1,311
18358606,Gorgeous  Renovated 1BR - close to Central Park,122877644,2,195,2,87,2019-06-20,3.29,1,213
26025308,Gorgeous  room available in  Trendy Bushwick BK,159608581,1,39,2,1,2018-07-27,0.09,1,0
422040,Gorgeous ! Best Location in NYC !,1090764,1,99,30,27,2017-08-11,0.31,1,189
20167264,"Gorgeous ""Smart"" Room in Manhattan 30 min to WTC",10109608,2,65,3,9,2017-11-09,0.4,2,0
10541080,Gorgeous & cozy studio in Manhattan,36710280,2,150,1,4,2017-04-18,0.11,1,0
25204636,GORGEOUS & HUGE room for long term,20212516,1,89,1,13,2019-06-30,1.2,2,7
1559435,Gorgeous & Spacious Full 1 BR Apt,5191738,2,75,2,36,2019-06-25,0.66,1,0
26254953,Gorgeous & spacious room in Bed-Stuy,2989773,1,95,3,2,2019-05-29,0.17,1,38
35166495,Gorgeous & Spacious Tribeca Loft Style Apartment,158059664,2,600,1,2,2019-06-28,2,1,80
17808917,Gorgeous & Spacious UES apartment,85218001,1,105,2,8,2018-06-16,0.3,1,0
30388617,Gorgeous + Bright Midtown East 1BR Doorman Gym by Blueground,107434423,2,241,30,0,,,232,149
13245721,Gorgeous 1 BD in the West Village,10039614,2,249,1,0,,,1,0
22082124,Gorgeous 1 bdr 1.5bath on the Upper East Side,4865463,2,195,6,0,,,1,0
35384544,Gorgeous 1 BDR Apartment- 2 blocks to Times Sq.,219303510,2,190,1,4,2019-07-07,4,1,36
609983,Gorgeous 1 Bdrm Haven/Shared Ktchn,3024659,2,115,3,54,2019-06-19,0.65,1,3
2283001,Gorgeous 1 bdrm in Carroll Gardens,10532769,2,180,2,97,2019-07-06,1.83,1,24
171776,Gorgeous 1 bdrm in huge duplex!,803086,1,170,2,17,2015-10-01,0.18,2,88
18823971,Gorgeous 1 Bedroom Apartment,13347167,2,119,30,3,2018-11-19,0.14,29,327
34867166,Gorgeous 1 bedroom apt in Williamsburg Brooklyn,108079367,2,105,14,0,,,1,40
7583901,Gorgeous 1 bedroom apt West Village,23299199,2,247,1,0,,,1,0
7500571,Gorgeous 1 Bedroom in Bed-Stuy,39288710,2,102,3,64,2019-06-24,1.38,1,296
29513629,Gorgeous 1 bedroom in Brooklyn Heights!,781180,2,150,5,1,2019-01-04,0.16,1,35
16162247,Gorgeous 1 Bedroom in Prime Location in Brooklyn!,88384901,1,145,4,0,,,1,0
4438459,Gorgeous 1 Bedroom in the heart of NYC: Chelsea,4967319,2,325,2,19,2016-09-08,0.34,1,0
13430012,Gorgeous 1 Bedroom NYC + W/D in the Unit,30283594,2,239,30,1,2017-08-08,0.04,121,365
27720812,Gorgeous 1 Bedroom on the Park,4367464,2,175,3,16,2019-06-24,1.63,1,0
28606263,Gorgeous 1 Bedroom on the Park,22154340,2,195,3,1,2019-02-04,0.19,1,0
